Country,Country.Region,ID,animals,Taxon,Current_onfeed,meanBAU2050_onfeed,meanMixed2050_onfeed,meanMarine2050_onfeed
Seychelles,Eastern Africa,Eastern Africa_goat,goat,Meat,9,11,9,9
Sierra Leone,Western Africa,Western Africa_goat,goat,Meat,887,1095,887,887
Singapore,Southern Asia,Southern Asia_goat,goat,Meat,11,13,11,11
Solomon Islands,Island nation,Other_goat,goat,Meat,0,0,0,0
Somalia,Eastern Africa,Eastern Africa_goat,goat,Meat,17446,21536,17446,17446
South Africa,Southern Africa,Southern Africa_goat,goat,Meat,15598,19254,15598,15598
South Sudan,Eastern Africa,Eastern Africa_goat,goat,Meat,19800,24442,19800,19800
Sri Lanka,Southern Asia,Southern Asia_goat,goat,Meat,1274,1573,1274,1274
Sudan,Northern Africa,Northern Africa_goat,goat,Meat,84240,103988,84240,84240
Suriname,South America,South America_goat,goat,Meat,2,2,2,2
Swaziland,Southern Africa,Southern Africa_goat,goat,Meat,784,968,784,784
Syrian Arab Republic,Middle East,Middle East_goat,goat,Meat,7422,9162,7422,7422
Tajikistan,East Europe and CIS,Other_goat,goat,Meat,0,0,0,0
Thailand,Southern Asia,Southern Asia_goat,goat,Meat,1679,2073,1679,1679
Timor-Leste,Southern Asia,Southern Asia_goat,goat,Meat,414,511,414,414
Togo,Western Africa,Western Africa_goat,goat,Meat,2574,3177,2574,2574
Tokelau,Island nation,Other_goat,goat,Meat,0,0,0,0
Tonga,Island nation,Other_goat,goat,Meat,19,23,19,19
Trinidad and Tobago,Caribbean,Caribbean_goat,goat,Meat,44,55,44,44
Tunisia,Northern Africa,Northern Africa_goat,goat,Meat,4968,6133,4968,4968
Turkey,Middle East,Middle East_goat,goat,Meat,30499,37649,30499,30499
Turkmenistan,East Europe and CIS,Other_goat,goat,Meat,6376,7870,6376,6376
Tuvalu,Island nation,Other_goat,goat,Meat,0,0,0,0
Uganda,Eastern Africa,Eastern Africa_goat,goat,Meat,16500,20368,16500,16500
Ukraine,East Europe and CIS,Other_goat,goat,Meat,4477,5526,4477,4477
United Arab Emirates,Middle East,Middle East_goat,goat,Meat,21427,26450,21427,21427
United Republic of Tanzania,Eastern Africa,Eastern Africa_goat,goat,Meat,16632,20531,16632,16632
United States Virgin Islands,Caribbean,Caribbean_goat,goat,Meat,14,17,14,14
Uruguay,South America,South America_goat,goat,Meat,0,0,0,0
Uzbekistan,East Europe and CIS,Other_goat,goat,Meat,0,0,0,0
Vanuatu,Island nation,Other_goat,goat,Meat,31,38,31,31
Venezuela (Bolivarian Republic of),South America,South America_goat,goat,Meat,4675,5771,4675,4675
Viet Nam,Southern Asia,Southern Asia_goat,goat,Meat,7344,9065,7344,7344
Wallis and Futuna Islands,Island nation,Other_goat,goat,Meat,10,13,10,10
Western Sahara,Northern Africa,Northern Africa_goat,goat,Meat,382,472,382,382
Yemen,Middle East,Middle East_goat,goat,Meat,33147,40917,33147,33147
Zambia,Eastern Africa,Eastern Africa_goat,goat,Meat,3960,4888,3960,3960
Zimbabwe,Eastern Africa,Eastern Africa_goat,goat,Meat,5808,7170,5808,5808
Afghanistan,Middle East,Middle East_sheep,sheep,Meat,57240,71518,57240,57240
Algeria,Northern Africa,Northern Africa_sheep,sheep,Meat,151180,188890,151180,151180
American Samoa,Island nation,Other_sheep,sheep,Meat,0,0,0,0
Angola,Central Africa,Central Africa_sheep,sheep,Meat,1749,2185,1749,1749
Antigua and Barbuda,Caribbean,Caribbean_sheep,sheep,Meat,8,9,8,8
Argentina,South America,South America_sheep,sheep,Meat,31360,39182,31360,31360
Armenia,East Europe and CIS,Other_sheep,sheep,Meat,5670,7084,5670,5670
Azerbaijan,Middle East,Middle East_sheep,sheep,Meat,41430,51765,41430,41430
Bahamas,Caribbean,Caribbean_sheep,sheep,Meat,19,24,19,19
Bahrain,Middle East,Middle East_sheep,sheep,Meat,9117,11392,9117,9117
Bangladesh,Middle East,Southern Asia_sheep,sheep,Meat,2268,2834,2268,2268
Barbados,Caribbean,Caribbean_sheep,sheep,Meat,86,107,86,86
Belarus,East Europe and CIS,Other_sheep,sheep,Meat,693,866,693,693
Belize,Central America,Central America_sheep,sheep,Meat,28,34,28,28
Benin,Western Africa,Western Africa_sheep,sheep,Meat,1386,1732,1386,1386
Bhutan,Middle East,Middle East_sheep,sheep,Meat,49,61,49,49
Bolivia (Plurinational State of),South America,South America_sheep,sheep,Meat,8074,10087,8074,8074
Botswana,Southern Africa,Southern Africa_sheep,sheep,Meat,825,1031,825,825
Brazil,South America,South America_sheep,sheep,Meat,54976,68689,54976,54976
British Virgin Islands,Caribbean,Caribbean_sheep,sheep,Meat,49,61,49,49
Brunei Darussalam,Southern Asia,Southern Asia_sheep,sheep,Meat,24,30,24,24
Burkina Faso,Western Africa,Western Africa_sheep,sheep,Meat,6428,8031,6428,6428
Burundi,Eastern Africa,Eastern Africa_sheep,sheep,Meat,542,677,542,542
Cote d'Ivoire,Western Africa,Western Africa_sheep,sheep,Meat,3863,4827,3863,3863
Cabo Verde,Western Africa,Western Africa_sheep,sheep,Meat,23,29,23,23
Cambodia,Southern Asia,Southern Asia_sheep,sheep,Meat,0,0,0,0
Cameroon,Central Africa,Central Africa_sheep,sheep,Meat,7656,9566,7656,7656
Central African Republic,Central Africa,Central Africa_sheep,sheep,Meat,1003,1253,1003,1003
Chad,Central Africa,Central Africa_sheep,sheep,Meat,7049,8807,7049,7049
Chile,South America,South America_sheep,sheep,Meat,5749,7183,5749,5749
"China, Hong Kong SAR",Eastern Asia,Eastern Asia_sheep,sheep,Meat,0,0,0,0
"China, Macao SAR",Eastern Asia,Eastern Asia_sheep,sheep,Meat,0,0,0,0
"China, mainland",China,China_sheep,sheep,Meat,1872900,2340076,1872900,1872900
"China, Taiwan Province of",China,China_sheep,sheep,Meat,0,0,0,0
Colombia,South America,South America_sheep,sheep,Meat,2571,3212,2571,2571
Comoros,Eastern Africa,Eastern Africa_sheep,sheep,Meat,40,51,40,40
Congo,Central Africa,Central Africa_sheep,sheep,Meat,196,245,196,196
Cook Islands,Island nation,Other_sheep,sheep,Meat,0,0,0,0
Costa Rica,Central America,Central America_sheep,sheep,Meat,10,12,10,10
Cuba,Caribbean,Caribbean_sheep,sheep,Meat,7107,8880,7107,7107
Cyprus,Western Asia,Western Asia_sheep,sheep,Meat,1629,2035,1629,1629
Democratic People's Republic of Korea,Eastern Asia,Eastern Asia_sheep,sheep,Meat,905,1130,905,905
Democratic Republic of the Congo,Central Africa,Central Africa_sheep,sheep,Meat,1265,1581,1265,1265
Djibouti,Eastern Africa,Eastern Africa_sheep,sheep,Meat,979,1224,979,979
Dominica,Caribbean,Caribbean_sheep,sheep,Meat,17,21,17,17
Dominican Republic,Caribbean,Caribbean_sheep,sheep,Meat,613,766,613,613
Ecuador,South America,South America_sheep,sheep,Meat,3674,4590,3674,3674
Egypt,Northern Africa,Northern Africa_sheep,sheep,Meat,40500,50602,40500,40500
El Salvador,Central America,Central America_sheep,sheep,Meat,23,29,23,23
Equatorial Guinea,Central Africa,Central Africa_sheep,sheep,Meat,44,56,44,44
Eritrea,Eastern Africa,Eastern Africa_sheep,sheep,Meat,2860,3573,2860,2860
Ethiopia,Eastern Africa,Eastern Africa_sheep,sheep,Meat,38478,48076,38478,38478
Falkland Islands (Malvinas),South America,South America_sheep,sheep,Meat,518,648,518,518
Fiji,Island nation,Other_sheep,sheep,Meat,19,24,19,19
French Guiana,South America,South America_sheep,sheep,Meat,2,2,2,2
French Polynesia,Island nation,Other_sheep,sheep,Meat,2,3,2,2
Gabon,Central Africa,Central Africa_sheep,sheep,Meat,338,422,338,338
Gambia,Western Africa,Western Africa_sheep,sheep,Meat,194,242,194,194
Georgia,Western Asia,Western Asia_sheep,sheep,Meat,1512,1889,1512,1512
Ghana,Western Africa,Western Africa_sheep,sheep,Meat,8229,10282,8229,8229
Grenada,Caribbean,Caribbean_sheep,sheep,Meat,69,86,69,69
Guadeloupe,Caribbean,Caribbean_sheep,sheep,Meat,48,60,48,48
Guam,Island nation,Other_sheep,sheep,Meat,0,0,0,0
Guatemala,Central America,Central America_sheep,sheep,Meat,1872,2339,1872,1872
Guinea,Western Africa,Western Africa_sheep,sheep,Meat,2957,3694,2957,2957
Guinea-Bissau,Western Africa,Western Africa_sheep,sheep,Meat,537,671,537,537
Guyana,South America,South America_sheep,sheep,Meat,358,448,358,358
Haiti,Caribbean,Caribbean_sheep,sheep,Meat,593,741,593,593
Honduras,Central America,Central America_sheep,sheep,Meat,63,78,63,63
India,Southern Asia,Southern Asia_sheep,sheep,Meat,216216,270149,216216,216216
Indonesia,Southern Asia,Southern Asia_sheep,sheep,Meat,41576,51947,41576,41576
Iran (Islamic Republic of),Middle East,Middle East_sheep,sheep,Meat,68418,85484,68418,68418
Iraq,Middle East,Middle East_sheep,sheep,Meat,25461,31812,25461,25461
Israel,Middle East,Middle East_sheep,sheep,Meat,5324,6653,5324,5324
Jamaica,Caribbean,Caribbean_sheep,sheep,Meat,22,28,22,22
Japan,Eastern Asia,Eastern Asia_sheep,sheep,Meat,150,188,150,150
Jordan,Western Asia,Western Asia_sheep,sheep,Meat,9720,12145,9720,9720
Kazakhstan,East Europe and CIS,Other_sheep,sheep,Meat,85295,106571,85295,85295
Kenya,Eastern Africa,Eastern Africa_sheep,sheep,Meat,18480,23090,18480,18480
Kiribati,Island nation,Other_sheep,sheep,Meat,0,0,0,0
Kuwait,Western Asia,Western Asia_sheep,sheep,Meat,19980,24964,19980,19980
Kyrgyzstan,East Europe and CIS,Other_sheep,sheep,Meat,27594,34477,27594,27594
Lao People's Democratic Republic,Southern Asia,Southern Asia_sheep,sheep,Meat,0,0,0,0
Lebanon,Middle East,Middle East_sheep,sheep,Meat,4117,5144,4117,4117
Lesotho,Southern Africa,Southern Africa_sheep,sheep,Meat,1870,2336,1870,1870
Liberia,Western Africa,Western Africa_sheep,sheep,Meat,374,467,374,374
Libya,Northern Africa,Northern Africa_sheep,sheep,Meat,17415,21759,17415,17415
Madagascar,Eastern Africa,Eastern Africa_sheep,sheep,Meat,1420,1775,1420,1420
Malawi,Eastern Africa,Eastern Africa_sheep,sheep,Meat,624,780,624,624
Malaysia,Southern Asia,Southern Asia_sheep,sheep,Meat,470,588,470,470
Mali,Western Africa,Western Africa_sheep,sheep,Meat,22660,28312,22660,22660
Martinique,Caribbean,Caribbean_sheep,sheep,Meat,38,47,38,38
Mauritania,Western Africa,Western Africa_sheep,sheep,Meat,14190,17730,14190,14190
Mauritius,Eastern Africa,Eastern Africa_sheep,sheep,Meat,55,69,55,55
Mexico,Central America,Central America_sheep,sheep,Meat,37107,46363,37107,37107
Micronesia (Federated States of),Island nation,Other_sheep,sheep,Meat,0,0,0,0
Mongolia,Eastern Asia,Eastern Asia_sheep,sheep,Meat,83173,103919,83173,83173
Montserrat,Caribbean,Caribbean_sheep,sheep,Meat,17,21,17,17
Morocco,Northern Africa,Northern Africa_sheep,sheep,Meat,63720,79614,63720,63720
Mozambique,Eastern Africa,Eastern Africa_sheep,sheep,Meat,444,554,444,444
Myanmar,Southern Asia,Southern Asia_sheep,sheep,Meat,6843,8550,6843,6843
Namibia,Southern Africa,Southern Africa_sheep,sheep,Meat,5808,7257,5808,5808
Nauru,Island nation,Other_sheep,sheep,Meat,0,0,0,0
Nepal,Southern Asia,Southern Asia_sheep,sheep,Meat,2476,3094,2476,2476
Nicaragua,Central America,Central America_sheep,sheep,Meat,15,19,15,15
Niger,Western Africa,Western Africa_sheep,sheep,Meat,12078,15091,12078,12078
Nigeria,Western Africa,Western Africa_sheep,sheep,Meat,77440,96757,77440,77440
Niue,Island nation,Other_sheep,sheep,Meat,0,0,0,0
Occupied Palestinian Territory,Middle East,Middle East_sheep,sheep,Meat,6719,8395,6719,6719
Oman,Middle East,Middle East_sheep,sheep,Meat,11178,13966,11178,11178
Pakistan,Middle East,Middle East_sheep,sheep,Meat,87480,109301,87480,87480
Panama,Central America,Central America_sheep,sheep,Meat,0,0,0,0
Papua New Guinea,Island nation,Other_sheep,sheep,Meat,23,28,23,23
Paraguay,South America,South America_sheep,sheep,Meat,1795,2243,1795,1795
Peru,South America,South America_sheep,sheep,Meat,22340,27912,22340,22340
Philippines,Southern Asia,Southern Asia_sheep,sheep,Meat,106,133,106,106
Puerto Rico,Central America,Central America_sheep,sheep,Meat,13,16,13,13
Qatar,Middle East,Middle East_sheep,sheep,Meat,4860,6072,4860,4860
R'union,Eastern Africa,Eastern Africa_sheep,sheep,Meat,4,4,4,4
Republic of Korea,Eastern Asia,Eastern Asia_sheep,sheep,Meat,12,15,12,12
Republic of Moldova,East Europe and CIS,Other_sheep,sheep,Meat,1323,1653,1323,1323
Russian Federation,East Europe and CIS,Other_sheep,sheep,Meat,109193,136431,109193,109193
Rwanda,Eastern Africa,Eastern Africa_sheep,sheep,Meat,845,1056,845,845
Saint Kitts and Nevis,Central America,Central America_sheep,sheep,Meat,8,10,8,8
Saint Lucia,Central America,Central America_sheep,sheep,Meat,64,80,64,64
Saint Vincent and the Grenadines,Caribbean,Caribbean_sheep,sheep,Meat,43,53,43,43
Samoa,Island nation,Other_sheep,sheep,Meat,0,0,0,0
Sao Tome and Principe,Central Africa,Central Africa_sheep,sheep,Meat,1,1,1,1
Saudi Arabia,Middle East,Middle East_sheep,sheep,Meat,54000,67470,54000,54000
Senegal,Western Africa,Western Africa_sheep,sheep,Meat,10605,13250,10605,10605
Seychelles,Eastern Africa,Eastern Africa_sheep,sheep,Meat,0,0,0,0
Sierra Leone,Western Africa,Western Africa_sheep,sheep,Meat,857,1070,857,857
Singapore,Southern Asia,Southern Asia_sheep,sheep,Meat,25,31,25,25
Solomon Islands,Island nation,Other_sheep,sheep,Meat,0,0,0,0
Somalia,Eastern Africa,Eastern Africa_sheep,sheep,Meat,20020,25014,20020,20020
South Africa,Southern Africa,Southern Africa_sheep,sheep,Meat,63250,79027,63250,63250
South Sudan,Eastern Africa,Eastern Africa_sheep,sheep,Meat,49720,62122,49720,49720
Sri Lanka,Southern Asia,Southern Asia_sheep,sheep,Meat,91,114,91,91
Sudan,Northern Africa,Northern Africa_sheep,sheep,Meat,175500,219277,175500,175500
Suriname,South America,South America_sheep,sheep,Meat,8,10,8,8
Swaziland,Southern Africa,Southern Africa_sheep,sheep,Meat,231,289,231,231
Syrian Arab Republic,Middle East,Middle East_sheep,sheep,Meat,88492,110565,88492,88492
Tajikistan,East Europe and CIS,Other_sheep,sheep,Meat,29862,37311,29862,29862
Thailand,Southern Asia,Southern Asia_sheep,sheep,Meat,94,117,94,94
Timor-Leste,Southern Asia,Southern Asia_sheep,sheep,Meat,60,75,60,60
Togo,Western Africa,Western Africa_sheep,sheep,Meat,2178,2721,2178,2178
Tokelau,Island nation,Other_sheep,sheep,Meat,0,0,0,0
Tonga,Island nation,Other_sheep,sheep,Meat,0,0,0,0
Trinidad and Tobago,Caribbean,Caribbean_sheep,sheep,Meat,135,169,135,135
Tunisia,Northern Africa,Northern Africa_sheep,sheep,Meat,26298,32858,26298,26298
Turkey,Middle East,Middle East_sheep,sheep,Meat,159300,199036,159300,159300
Turkmenistan,East Europe and CIS,Other_sheep,sheep,Meat,91350,114136,91350,91350
Tuvalu,Island nation,Other_sheep,sheep,Meat,0,0,0,0
Uganda,Eastern Africa,Eastern Africa_sheep,sheep,Meat,4189,5234,4189,4189
Ukraine,East Europe and CIS,Other_sheep,sheep,Meat,7304,9126,7304,7304
United Arab Emirates,Middle East,Middle East_sheep,sheep,Meat,3888,4858,3888,3888
United Republic of Tanzania,Eastern Africa,Eastern Africa_sheep,sheep,Meat,11088,13854,11088,11088
United States Virgin Islands,Caribbean,Caribbean_sheep,sheep,Meat,10,12,10,10
Uruguay,South America,South America_sheep,sheep,Meat,20480,25589,20480,20480
Uzbekistan,East Europe and CIS,Other_sheep,sheep,Meat,77490,96819,77490,77490
Vanuatu,Island nation,Other_sheep,sheep,Meat,0,0,0,0
Venezuela (Bolivarian Republic of),South America,South America_sheep,sheep,Meat,3024,3778,3024,3024
Viet Nam,Southern Asia,Southern Asia_sheep,sheep,Meat,0,0,0,0
Wallis and Futuna Islands,Island nation,Other_sheep,sheep,Meat,0,0,0,0
Western Sahara,Northern Africa,Northern Africa_sheep,sheep,Meat,40,50,40,40
Yemen,Middle East,Middle East_sheep,sheep,Meat,29775,37202,29775,29775
Zambia,Eastern Africa,Eastern Africa_sheep,sheep,Meat,388,485,388,388
Zimbabwe,Eastern Africa,Eastern Africa_sheep,sheep,Meat,197,246,197,197
Afghanistan,Middle East,Middle East_chicken,chicken,Meat,26400,39527,26400,26400
Algeria,Northern Africa,Northern Africa_chicken,chicken,Meat,267000,399758,267000,267000
American Samoa,Island nation,Other_chicken,chicken,Meat,24,36,24,24
Angola,Central Africa,Central Africa_chicken,chicken,Meat,29880,44737,29880,29880
Antigua and Barbuda,Caribbean,Caribbean_chicken,chicken,Meat,42,63,42,42
Argentina,South America,South America_chicken,chicken,Meat,1780000,2665052,1780000,1780000
Armenia,East Europe and CIS,Other_chicken,chicken,Meat,8200,12277,8200,8200
Azerbaijan,Middle East,Middle East_chicken,chicken,Meat,97452,145907,97452,97452
Bahamas,Caribbean,Caribbean_chicken,chicken,Meat,6720,10061,6720,6720
Bahrain,Middle East,Middle East_chicken,chicken,Meat,6450,9657,6450,6450
Bangladesh,Middle East,Southern Asia_chicken,chicken,Meat,173600,259917,173600,173600
Barbados,Caribbean,Caribbean_chicken,chicken,Meat,14700,22009,14700,14700
Belarus,East Europe and CIS,Other_chicken,chicken,Meat,382500,572687,382500,382500
Belize,Central America,Central America_chicken,chicken,Meat,16018,23982,16018,16018
Benin,Western Africa,Western Africa_chicken,chicken,Meat,24400,36532,24400,24400
Bhutan,Middle East,Middle East_chicken,chicken,Meat,455,681,455,455
Bolivia (Plurinational State of),South America,South America_chicken,chicken,Meat,379505,568202,379505,379505
Botswana,Southern Africa,Southern Africa_chicken,chicken,Meat,7200,10780,7200,7200
Brazil,South America,South America_chicken,chicken,Meat,12387323,18546548,12387323,12387323
British Virgin Islands,Caribbean,Caribbean_chicken,chicken,Meat,0,0,0,0
Brunei Darussalam,Southern Asia,Southern Asia_chicken,chicken,Meat,26580,39796,26580,26580
Burkina Faso,Western Africa,Western Africa_chicken,chicken,Meat,38160,57134,38160,38160
Burundi,Eastern Africa,Eastern Africa_chicken,chicken,Meat,3690,5525,3690,3690
Cote d'Ivoire,Western Africa,Western Africa_chicken,chicken,Meat,47553,71197,47553,47553
Cabo Verde,Western Africa,Western Africa_chicken,chicken,Meat,929,1391,929,929
Cambodia,Southern Asia,Southern Asia_chicken,chicken,Meat,17500,26201,17500,17500
Cameroon,Central Africa,Central Africa_chicken,chicken,Meat,72000,107800,72000,72000
Central African Republic,Central Africa,Central Africa_chicken,chicken,Meat,6000,8983,6000,6000
Chad,Central Africa,Central Africa_chicken,chicken,Meat,5355,8018,5355,5355
Chile,South America,South America_chicken,chicken,Meat,577503,864649,577503,577503
"China, Hong Kong SAR",Eastern Asia,Eastern Asia_chicken,chicken,Meat,27800,41623,27800,27800
"China, Macao SAR",Eastern Asia,Eastern Asia_chicken,chicken,Meat,3600,5390,3600,3600
"China, mainland",China,China_chicken,chicken,Meat,12785400,19142557,12785400,12785400
"China, Taiwan Province of",China,China_chicken,chicken,Meat,555000,830957,555000,555000
Colombia,South America,South America_chicken,chicken,Meat,1275515,1909727,1275515,1275515
Comoros,Eastern Africa,Eastern Africa_chicken,chicken,Meat,576,862,576,576
Congo,Central Africa,Central Africa_chicken,chicken,Meat,6700,10031,6700,6700
Cook Islands,Island nation,Other_chicken,chicken,Meat,20,30,20,20
Costa Rica,Central America,Central America_chicken,chicken,Meat,114594,171572,114594,114594
Cuba,Caribbean,Caribbean_chicken,chicken,Meat,32448,48582,32448,32448
Cyprus,Western Asia,Western Asia_chicken,chicken,Meat,23939,35842,23939,23939
Democratic People's Republic of Korea,Eastern Asia,Eastern Asia_chicken,chicken,Meat,33000,49408,33000,33000
Democratic Republic of the Congo,Central Africa,Central Africa_chicken,chicken,Meat,11700,17517,11700,11700
Djibouti,Eastern Africa,Eastern Africa_chicken,chicken,Meat,0,0,0,0
Dominica,Caribbean,Caribbean_chicken,chicken,Meat,340,509,340,340
Dominican Republic,Caribbean,Caribbean_chicken,chicken,Meat,271609,406658,271609,271609
Ecuador,South America,South America_chicken,chicken,Meat,340000,509055,340000,340000
Egypt,Northern Africa,Northern Africa_chicken,chicken,Meat,834000,1248681,834000,834000
El Salvador,Central America,Central America_chicken,chicken,Meat,113850,170458,113850,113850
Equatorial Guinea,Central Africa,Central Africa_chicken,chicken,Meat,244,365,244,244
Eritrea,Eastern Africa,Eastern Africa_chicken,chicken,Meat,1743,2610,1743,1743
Ethiopia,Eastern Africa,Eastern Africa_chicken,chicken,Meat,61840,92588,61840,61840
Falkland Islands (Malvinas),South America,South America_chicken,chicken,Meat,8,12,8,8
Fiji,Island nation,Other_chicken,chicken,Meat,16500,24704,16500,16500
French Guiana,South America,South America_chicken,chicken,Meat,470,704,470,470
French Polynesia,Island nation,Other_chicken,chicken,Meat,630,943,630,630
Gabon,Central Africa,Central Africa_chicken,chicken,Meat,3920,5869,3920,3920
Gambia,Western Africa,Western Africa_chicken,chicken,Meat,1550,2321,1550,1550
Georgia,Western Asia,Western Asia_chicken,chicken,Meat,10100,15122,10100,10100
Ghana,Western Africa,Western Africa_chicken,chicken,Meat,50985,76336,50985,50985
Grenada,Caribbean,Caribbean_chicken,chicken,Meat,710,1063,710,710
Guadeloupe,Caribbean,Caribbean_chicken,chicken,Meat,1400,2096,1400,1400
Guam,Island nation,Other_chicken,chicken,Meat,120,180,120,120
Guatemala,Central America,Central America_chicken,chicken,Meat,192308,287927,192308,192308
Guinea,Western Africa,Western Africa_chicken,chicken,Meat,6750,10106,6750,6750
Guinea-Bissau,Western Africa,Western Africa_chicken,chicken,Meat,1925,2882,1925,1925
Guyana,South America,South America_chicken,chicken,Meat,29280,43839,29280,29280
Haiti,Caribbean,Caribbean_chicken,chicken,Meat,8100,12127,8100,8100
Honduras,Central America,Central America_chicken,chicken,Meat,150700,225631,150700,150700
India,Southern Asia,Southern Asia_chicken,chicken,Meat,2328000,3485528,2328000,2328000
Indonesia,Southern Asia,Southern Asia_chicken,chicken,Meat,1837903,2751745,1837903,1837903
Iran (Islamic Republic of),Middle East,Middle East_chicken,chicken,Meat,1956000,2928562,1956000,1956000
Iraq,Middle East,Middle East_chicken,chicken,Meat,88000,131755,88000,88000
Israel,Middle East,Middle East_chicken,chicken,Meat,443151,663495,443151,443151
Jamaica,Caribbean,Caribbean_chicken,chicken,Meat,103820,155441,103820,103820
Japan,Eastern Asia,Eastern Asia_chicken,chicken,Meat,1450000,2170969,1450000,1450000
Jordan,Western Asia,Western Asia_chicken,chicken,Meat,196000,293455,196000,196000
Kazakhstan,East Europe and CIS,Other_chicken,chicken,Meat,135796,203316,135796,135796
Kenya,Eastern Africa,Eastern Africa_chicken,chicken,Meat,20900,31292,20900,20900
Kiribati,Island nation,Other_chicken,chicken,Meat,765,1145,765,765
Kuwait,Western Asia,Western Asia_chicken,chicken,Meat,40500,60637,40500,40500
Kyrgyzstan,East Europe and CIS,Other_chicken,chicken,Meat,6200,9283,6200,6200
Lao People's Democratic Republic,Southern Asia,Southern Asia_chicken,chicken,Meat,20800,31142,20800,20800
Lebanon,Middle East,Middle East_chicken,chicken,Meat,85000,127264,85000,85000
Lesotho,Southern Africa,Southern Africa_chicken,chicken,Meat,1600,2396,1600,1600
Liberia,Western Africa,Western Africa_chicken,chicken,Meat,11600,17368,11600,11600
Libya,Northern Africa,Northern Africa_chicken,chicken,Meat,125000,187153,125000,125000
Madagascar,Eastern Africa,Eastern Africa_chicken,chicken,Meat,38400,57493,38400,38400
Malawi,Eastern Africa,Eastern Africa_chicken,chicken,Meat,22800,34137,22800,22800
Malaysia,Southern Asia,Southern Asia_chicken,chicken,Meat,1245851,1865313,1245851,1245851
Mali,Western Africa,Western Africa_chicken,chicken,Meat,44136,66081,44136,44136
Martinique,Caribbean,Caribbean_chicken,chicken,Meat,1580,2366,1580,1580
Mauritania,Western Africa,Western Africa_chicken,chicken,Meat,4640,6947,4640,4640
Mauritius,Eastern Africa,Eastern Africa_chicken,chicken,Meat,47000,70369,47000,47000
Mexico,Central America,Central America_chicken,chicken,Meat,2808032,4204242,2808032,2808032
Micronesia (Federated States of),Island nation,Other_chicken,chicken,Meat,140,210,140,140
Mongolia,Eastern Asia,Eastern Asia_chicken,chicken,Meat,392,587,392,392
Montserrat,Caribbean,Caribbean_chicken,chicken,Meat,84,126,84,84
Morocco,Northern Africa,Northern Africa_chicken,chicken,Meat,602000,901326,602000,602000
Mozambique,Eastern Africa,Eastern Africa_chicken,chicken,Meat,24300,36382,24300,24300
Myanmar,Southern Asia,Southern Asia_chicken,chicken,Meat,1082250,1620366,1082250,1082250
Namibia,Southern Africa,Southern Africa_chicken,chicken,Meat,12480,18685,12480,12480
Nauru,Island nation,Other_chicken,chicken,Meat,4,6,4,4
Nepal,Southern Asia,Southern Asia_chicken,chicken,Meat,42810,64096,42810,42810
Nicaragua,Central America,Central America_chicken,chicken,Meat,123374,184718,123374,123374
Niger,Western Africa,Western Africa_chicken,chicken,Meat,17200,25752,17200,17200
Nigeria,Western Africa,Western Africa_chicken,chicken,Meat,170000,254527,170000,170000
Niue,Island nation,Other_chicken,chicken,Meat,20,30,20,20
Occupied Palestinian Territory,Middle East,Middle East_chicken,chicken,Meat,66800,100014,66800,66800
Oman,Middle East,Middle East_chicken,chicken,Meat,6144,9199,6144,6144
Pakistan,Middle East,Middle East_chicken,chicken,Meat,907000,1357979,907000,907000
Panama,Central America,Central America_chicken,chicken,Meat,146000,218594,146000,146000
Papua New Guinea,Island nation,Other_chicken,chicken,Meat,6120,9163,6120,6120
Paraguay,South America,South America_chicken,chicken,Meat,40000,59889,40000,40000
Peru,South America,South America_chicken,chicken,Meat,1202614,1800578,1202614,1202614
Philippines,Southern Asia,Southern Asia_chicken,chicken,Meat,1046929,1567483,1046929,1046929
Puerto Rico,Central America,Central America_chicken,chicken,Meat,58000,86839,58000,58000
Qatar,Middle East,Middle East_chicken,chicken,Meat,10000,14972,10000,10000
R'union,Eastern Africa,Eastern Africa_chicken,chicken,Meat,17200,25752,17200,17200
Republic of Korea,Eastern Asia,Eastern Asia_chicken,chicken,Meat,616000,922288,616000,616000
Republic of Moldova,East Europe and CIS,Other_chicken,chicken,Meat,39000,58392,39000,39000
Russian Federation,East Europe and CIS,Other_chicken,chicken,Meat,3462656,5184358,3462656,3462656
Rwanda,Eastern Africa,Eastern Africa_chicken,chicken,Meat,2520,3773,2520,2520
Saint Kitts and Nevis,Central America,Central America_chicken,chicken,Meat,168,252,168,168
Saint Lucia,Central America,Central America_chicken,chicken,Meat,1560,2336,1560,1560
Saint Vincent and the Grenadines,Caribbean,Caribbean_chicken,chicken,Meat,480,719,480,480
Samoa,Island nation,Other_chicken,chicken,Meat,600,898,600,600
Sao Tome and Principe,Central Africa,Central Africa_chicken,chicken,Meat,385,576,385,385
Saudi Arabia,Middle East,Middle East_chicken,chicken,Meat,576000,862399,576000,576000
Senegal,Western Africa,Western Africa_chicken,chicken,Meat,64507,96581,64507,64507
Seychelles,Eastern Africa,Eastern Africa_chicken,chicken,Meat,700,1048,700,700
Sierra Leone,Western Africa,Western Africa_chicken,chicken,Meat,15120,22638,15120,15120
Singapore,Southern Asia,Southern Asia_chicken,chicken,Meat,92000,137744,92000,92000
Solomon Islands,Island nation,Other_chicken,chicken,Meat,288,431,288,288
Somalia,Eastern Africa,Eastern Africa_chicken,chicken,Meat,3600,5390,3600,3600
South Africa,Southern Africa,Southern Africa_chicken,chicken,Meat,1497000,2241338,1497000,1497000
